COUNTY,Date,CASE_STATUS,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated
Barry,6/12/2020,Confirmed,0,0,74,2,2020/10/15 13:55:54
Barry,6/13/2020,Confirmed,0,0,74,2,2020/10/15 13:55:54
Barry,6/14/2020,Confirmed,0,0,74,2,2020/10/15 13:55:54
Barry,6/15/2020,Confirmed,2,0,76,2,2020/10/15 13:55:54
Barry,6/16/2020,Confirmed,0,0,76,2,2020/10/15 13:55:54
Barry,6/17/2020,Confirmed,0,0,76,2,2020/10/15 13:55:54
Barry,6/18/2020,Confirmed,1,0,77,2,2020/10/15 13:55:54
Barry,6/19/2020,Confirmed,1,0,78,2,2020/10/15 13:55:54
Barry,6/20/2020,Confirmed,0,0,78,2,2020/10/15 13:55:54
Barry,6/21/2020,Confirmed,0,0,78,2,2020/10/15 13:55:54
Barry,6/22/2020,Confirmed,0,0,78,2,2020/10/15 13:55:54
Barry,6/23/2020,Confirmed,0,0,78,2,2020/10/15 13:55:54
Barry,6/24/2020,Confirmed,1,0,79,2,2020/10/15 13:55:54
Barry,6/25/2020,Confirmed,2,0,81,2,2020/10/15 13:55:54
Barry,6/26/2020,Confirmed,2,0,83,2,2020/10/15 13:55:54
Barry,6/27/2020,Confirmed,4,0,87,2,2020/10/15 13:55:54
Barry,6/28/2020,Confirmed,3,0,90,2,2020/10/15 13:55:54
Barry,6/29/2020,Confirmed,3,0,93,2,2020/10/15 13:55:54
Barry,6/30/2020,Confirmed,4,0,97,2,2020/10/15 13:55:54
Barry,7/1/2020,Confirmed,2,0,99,2,2020/10/15 13:55:54
Barry,7/2/2020,Confirmed,2,0,101,2,2020/10/15 13:55:54
Barry,7/3/2020,Confirmed,3,0,104,2,2020/10/15 13:55:54
Barry,7/4/2020,Confirmed,1,0,105,2,2020/10/15 13:55:54
Barry,7/5/2020,Confirmed,2,0,107,2,2020/10/15 13:55:54
Barry,7/6/2020,Confirmed,4,0,111,2,2020/10/15 13:55:54
Barry,7/7/2020,Confirmed,3,0,114,2,2020/10/15 13:55:54
Barry,7/8/2020,Confirmed,2,0,116,2,2020/10/15 13:55:54
Barry,7/9/2020,Confirmed,5,0,121,2,2020/10/15 13:55:54
Barry,7/10/2020,Confirmed,0,0,121,2,2020/10/15 13:55:54
Barry,7/11/2020,Confirmed,3,0,124,2,2020/10/15 13:55:54
Barry,7/12/2020,Confirmed,2,0,126,2,2020/10/15 13:55:54
Barry,7/13/2020,Confirmed,2,0,128,2,2020/10/15 13:55:54
Barry,7/14/2020,Confirmed,1,0,129,2,2020/10/15 13:55:54
Barry,7/15/2020,Confirmed,1,0,130,2,2020/10/15 13:55:54
Barry,7/16/2020,Confirmed,5,0,135,2,2020/10/15 13:55:54
Barry,7/17/2020,Confirmed,3,0,138,2,2020/10/15 13:55:54
Barry,7/18/2020,Confirmed,1,0,139,2,2020/10/15 13:55:54
Barry,7/19/2020,Confirmed,2,0,141,2,2020/10/15 13:55:54
Barry,7/20/2020,Confirmed,2,0,143,2,2020/10/15 13:55:54
Barry,7/21/2020,Confirmed,1,0,144,2,2020/10/15 13:55:54
Barry,7/22/2020,Confirmed,0,0,144,2,2020/10/15 13:55:54
Barry,7/23/2020,Confirmed,0,0,144,2,2020/10/15 13:55:54
Barry,7/24/2020,Confirmed,0,0,144,2,2020/10/15 13:55:54
Barry,7/25/2020,Confirmed,0,0,144,2,2020/10/15 13:55:54
Barry,7/26/2020,Confirmed,0,0,144,2,2020/10/15 13:55:54
Barry,7/27/2020,Confirmed,0,0,144,2,2020/10/15 13:55:54
Barry,7/28/2020,Confirmed,1,0,145,2,2020/10/15 13:55:54
Barry,7/29/2020,Confirmed,1,0,146,2,2020/10/15 13:55:54
Barry,7/30/2020,Confirmed,1,0,147,2,2020/10/15 13:55:54
Barry,7/31/2020,Confirmed,1,0,148,2,2020/10/15 13:55:54
Barry,8/1/2020,Confirmed,4,0,152,2,2020/10/15 13:55:54
Barry,8/2/2020,Confirmed,2,0,154,2,2020/10/15 13:55:54
Barry,8/3/2020,Confirmed,4,0,158,2,2020/10/15 13:55:54
Barry,8/4/2020,Confirmed,3,0,161,2,2020/10/15 13:55:54
Barry,8/5/2020,Confirmed,2,0,163,2,2020/10/15 13:55:54
Barry,8/6/2020,Confirmed,1,0,164,2,2020/10/15 13:55:54
Barry,8/7/2020,Confirmed,2,0,166,2,2020/10/15 13:55:54
Barry,8/8/2020,Confirmed,5,0,171,2,2020/10/15 13:55:54
Barry,8/9/2020,Confirmed,3,0,174,2,2020/10/15 13:55:54
Barry,8/10/2020,Confirmed,0,0,174,2,2020/10/15 13:55:54
Barry,8/11/2020,Confirmed,3,0,177,2,2020/10/15 13:55:54
Barry,8/12/2020,Confirmed,2,0,179,2,2020/10/15 13:55:54
Barry,8/13/2020,Confirmed,1,0,180,2,2020/10/15 13:55:54
Barry,8/14/2020,Confirmed,1,0,181,2,2020/10/15 13:55:54
Barry,8/15/2020,Confirmed,1,0,182,2,2020/10/15 13:55:54
Barry,8/16/2020,Confirmed,0,0,182,2,2020/10/15 13:55:54
Barry,8/17/2020,Confirmed,1,0,183,2,2020/10/15 13:55:54
Barry,8/18/2020,Confirmed,1,0,184,2,2020/10/15 13:55:54
Barry,8/19/2020,Confirmed,2,0,186,2,2020/10/15 13:55:54
Barry,8/20/2020,Confirmed,1,0,187,2,2020/10/15 13:55:54
Barry,8/21/2020,Confirmed,2,0,189,2,2020/10/15 13:55:54
Barry,8/22/2020,Confirmed,0,0,189,2,2020/10/15 13:55:54
Barry,8/23/2020,Confirmed,0,0,189,2,2020/10/15 13:55:54
Barry,8/24/2020,Confirmed,1,0,190,2,2020/10/15 13:55:54
Barry,8/25/2020,Confirmed,2,0,192,2,2020/10/15 13:55:54
Barry,8/26/2020,Confirmed,1,0,193,2,2020/10/15 13:55:54
Barry,8/27/2020,Confirmed,2,0,195,2,2020/10/15 13:55:54
Barry,8/28/2020,Confirmed,0,0,195,2,2020/10/15 13:55:54
Barry,8/29/2020,Confirmed,1,0,196,2,2020/10/15 13:55:54
Barry,8/30/2020,Confirmed,2,0,198,2,2020/10/15 13:55:54
Barry,8/31/2020,Confirmed,4,0,202,2,2020/10/15 13:55:54
Barry,9/1/2020,Confirmed,2,0,204,2,2020/10/15 13:55:54
Barry,9/2/2020,Confirmed,4,0,208,2,2020/10/15 13:55:54
Barry,9/3/2020,Confirmed,1,0,209,2,2020/10/15 13:55:54
Barry,9/4/2020,Confirmed,5,0,214,2,2020/10/15 13:55:54
Barry,9/5/2020,Confirmed,5,0,219,2,2020/10/15 13:55:54
Barry,9/6/2020,Confirmed,3,0,222,2,2020/10/15 13:55:54
Barry,9/7/2020,Confirmed,2,0,224,2,2020/10/15 13:55:54
Barry,9/8/2020,Confirmed,3,0,227,2,2020/10/15 13:55:54
Barry,9/9/2020,Confirmed,5,0,232,2,2020/10/15 13:55:54
Barry,9/10/2020,Confirmed,1,0,233,2,2020/10/15 13:55:54
Barry,9/11/2020,Confirmed,1,0,234,2,2020/10/15 13:55:54
Barry,9/12/2020,Confirmed,3,0,237,2,2020/10/15 13:55:54
Barry,9/13/2020,Confirmed,3,0,240,2,2020/10/15 13:55:54
Barry,9/14/2020,Confirmed,5,0,245,2,2020/10/15 13:55:54
Barry,9/15/2020,Confirmed,4,0,249,2,2020/10/15 13:55:54
Barry,9/16/2020,Confirmed,3,0,252,2,2020/10/15 13:55:54
Barry,9/17/2020,Confirmed,2,0,254,2,2020/10/15 13:55:54
Barry,9/18/2020,Confirmed,4,1,258,3,2020/10/15 13:55:54
Barry,9/19/2020,Confirmed,3,0,261,3,2020/10/15 13:55:54
Barry,9/20/2020,Confirmed,2,0,263,3,2020/10/15 13:55:54
Barry,9/21/2020,Confirmed,3,0,266,3,2020/10/15 13:55:54
Barry,9/22/2020,Confirmed,5,0,271,3,2020/10/15 13:55:54
Barry,9/23/2020,Confirmed,4,1,275,4,2020/10/15 13:55:54
Barry,9/24/2020,Confirmed,1,0,276,4,2020/10/15 13:55:54
Barry,9/25/2020,Confirmed,12,0,288,4,2020/10/15 13:55:54
Barry,9/26/2020,Confirmed,10,0,298,4,2020/10/15 13:55:54
Barry,9/27/2020,Confirmed,12,0,310,4,2020/10/15 13:55:54
Barry,9/28/2020,Confirmed,10,0,320,4,2020/10/15 13:55:54
Barry,9/29/2020,Confirmed,3,0,323,4,2020/10/15 13:55:54
Barry,9/30/2020,Confirmed,8,0,331,4,2020/10/15 13:55:54
Barry,10/1/2020,Confirmed,6,0,337,4,2020/10/15 13:55:54
Barry,10/2/2020,Confirmed,8,0,345,4,2020/10/15 13:55:54
Barry,10/3/2020,Confirmed,7,0,352,4,2020/10/15 13:55:54
Barry,10/4/2020,Confirmed,4,0,356,4,2020/10/15 13:55:54
Barry,10/5/2020,Confirmed,14,0,370,4,2020/10/15 13:55:54
Barry,10/6/2020,Confirmed,9,0,379,4,2020/10/15 13:55:54
Barry,10/7/2020,Confirmed,12,0,391,4,2020/10/15 13:55:54
Barry,10/8/2020,Confirmed,16,0,407,4,2020/10/15 13:55:54
Barry,10/9/2020,Confirmed,11,0,418,4,2020/10/15 13:55:54
Barry,10/10/2020,Confirmed,8,0,426,4,2020/10/15 13:55:54
Barry,10/11/2020,Confirmed,6,0,432,4,2020/10/15 13:55:54
Barry,10/12/2020,Confirmed,7,0,439,4,2020/10/15 13:55:54
Barry,10/13/2020,Confirmed,7,0,446,4,2020/10/15 13:55:54
Barry,10/14/2020,Confirmed,1,1,447,5,2020/10/15 13:55:54
Barry,10/15/2020,Confirmed,0,0,447,5,2020/10/15 13:55:54
Bay,3/1/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Bay,3/2/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Bay,3/3/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Bay,3/4/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Bay,3/5/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Bay,3/6/2020,Confirmed,1,0,1,0,2020/10/15 13:55:54
Bay,3/7/2020,Confirmed,0,0,1,0,2020/10/15 13:55:54
Bay,3/8/2020,Confirmed,0,0,1,0,2020/10/15 13:55:54
Bay,3/9/2020,Confirmed,1,0,2,0,2020/10/15 13:55:54
Bay,3/10/2020,Confirmed,1,0,3,0,2020/10/15 13:55:54
Bay,3/11/2020,Confirmed,0,0,3,0,2020/10/15 13:55:54
Bay,3/12/2020,Confirmed,1,0,4,0,2020/10/15 13:55:54
Bay,3/13/2020,Confirmed,0,0,4,0,2020/10/15 13:55:54
Bay,3/14/2020,Confirmed,0,0,4,0,2020/10/15 13:55:54
Bay,3/15/2020,Confirmed,1,0,5,0,2020/10/15 13:55:54
Bay,3/16/2020,Confirmed,1,0,6,0,2020/10/15 13:55:54
Bay,3/17/2020,Confirmed,1,0,7,0,2020/10/15 13:55:54
Bay,3/18/2020,Confirmed,1,0,8,0,2020/10/15 13:55:54
Bay,3/19/2020,Confirmed,2,0,10,0,2020/10/15 13:55:54
Bay,3/20/2020,Confirmed,2,0,12,0,2020/10/15 13:55:54
Bay,3/21/2020,Confirmed,1,0,13,0,2020/10/15 13:55:54
Bay,3/22/2020,Confirmed,4,0,17,0,2020/10/15 13:55:54
Bay,3/23/2020,Confirmed,3,0,20,0,2020/10/15 13:55:54
Bay,3/24/2020,Confirmed,0,0,20,0,2020/10/15 13:55:54
Bay,3/25/2020,Confirmed,5,0,25,0,2020/10/15 13:55:54
Bay,3/26/2020,Confirmed,0,0,25,0,2020/10/15 13:55:54
Bay,3/27/2020,Confirmed,1,0,26,0,2020/10/15 13:55:54
Bay,3/28/2020,Confirmed,3,0,29,0,2020/10/15 13:55:54
Bay,3/29/2020,Confirmed,6,0,35,0,2020/10/15 13:55:54
Bay,3/30/2020,Confirmed,5,0,40,0,2020/10/15 13:55:54
Bay,3/31/2020,Confirmed,8,0,48,0,2020/10/15 13:55:54
Bay,4/1/2020,Confirmed,3,0,51,0,2020/10/15 13:55:54
Bay,4/2/2020,Confirmed,2,0,53,0,2020/10/15 13:55:54
Bay,4/3/2020,Confirmed,1,0,54,0,2020/10/15 13:55:54
Bay,4/4/2020,Confirmed,1,0,55,0,2020/10/15 13:55:54
Bay,4/5/2020,Confirmed,1,0,56,0,2020/10/15 13:55:54
Bay,4/6/2020,Confirmed,6,0,62,0,2020/10/15 13:55:54
Bay,4/7/2020,Confirmed,3,0,65,0,2020/10/15 13:55:54
Bay,4/8/2020,Confirmed,5,0,70,0,2020/10/15 13:55:54
Bay,4/9/2020,Confirmed,3,0,73,0,2020/10/15 13:55:54
Bay,4/10/2020,Confirmed,4,0,77,0,2020/10/15 13:55:54
Bay,4/11/2020,Confirmed,0,2,77,2,2020/10/15 13:55:54
Bay,4/12/2020,Confirmed,2,0,79,2,2020/10/15 13:55:54
Bay,4/13/2020,Confirmed,7,0,86,2,2020/10/15 13:55:54
Bay,4/14/2020,Confirmed,6,0,92,2,2020/10/15 13:55:54
Bay,4/15/2020,Confirmed,11,0,103,2,2020/10/15 13:55:54
Bay,4/16/2020,Confirmed,2,0,105,2,2020/10/15 13:55:54
Bay,4/17/2020,Confirmed,3,0,108,2,2020/10/15 13:55:54
Bay,4/18/2020,Confirmed,2,0,110,2,2020/10/15 13:55:54
Bay,4/19/2020,Confirmed,9,0,119,2,2020/10/15 13:55:54
Bay,4/20/2020,Confirmed,5,0,124,2,2020/10/15 13:55:54
Bay,4/21/2020,Confirmed,8,0,132,2,2020/10/15 13:55:54
Bay,4/22/2020,Confirmed,6,0,138,2,2020/10/15 13:55:54
Bay,4/23/2020,Confirmed,7,0,145,2,2020/10/15 13:55:54
Bay,4/24/2020,Confirmed,9,0,154,2,2020/10/15 13:55:54
Bay,4/25/2020,Confirmed,5,0,159,2,2020/10/15 13:55:54
Bay,4/26/2020,Confirmed,1,1,160,3,2020/10/15 13:55:54
Bay,4/27/2020,Confirmed,8,2,168,5,2020/10/15 13:55:54
Bay,4/28/2020,Confirmed,2,1,170,6,2020/10/15 13:55:54
Bay,4/29/2020,Confirmed,6,0,176,6,2020/10/15 13:55:54
Bay,4/30/2020,Confirmed,4,1,180,7,2020/10/15 13:55:54
Bay,5/1/2020,Confirmed,9,0,189,7,2020/10/15 13:55:54
Bay,5/2/2020,Confirmed,5,1,194,8,2020/10/15 13:55:54
Bay,5/3/2020,Confirmed,5,1,199,9,2020/10/15 13:55:54
Bay,5/4/2020,Confirmed,7,0,206,9,2020/10/15 13:55:54
Bay,5/5/2020,Confirmed,7,1,213,10,2020/10/15 13:55:54
Bay,5/6/2020,Confirmed,3,0,216,10,2020/10/15 13:55:54
Bay,5/7/2020,Confirmed,5,1,221,11,2020/10/15 13:55:54
Bay,5/8/2020,Confirmed,13,0,234,11,2020/10/15 13:55:54
Bay,5/9/2020,Confirmed,4,0,238,11,2020/10/15 13:55:54
Bay,5/10/2020,Confirmed,2,1,240,12,2020/10/15 13:55:54
Bay,5/11/2020,Confirmed,7,0,247,12,2020/10/15 13:55:54
Bay,5/12/2020,Confirmed,6,1,253,13,2020/10/15 13:55:54
Bay,5/13/2020,Confirmed,6,2,259,15,2020/10/15 13:55:54
Bay,5/14/2020,Confirmed,9,1,268,16,2020/10/15 13:55:54
Bay,5/15/2020,Confirmed,2,0,270,16,2020/10/15 13:55:54
Bay,5/16/2020,Confirmed,6,1,276,17,2020/10/15 13:55:54
Bay,5/17/2020,Confirmed,3,0,279,17,2020/10/15 13:55:54
Bay,5/18/2020,Confirmed,7,0,286,17,2020/10/15 13:55:54
Bay,5/19/2020,Confirmed,4,0,290,17,2020/10/15 13:55:54
Bay,5/20/2020,Confirmed,3,1,293,18,2020/10/15 13:55:54
Bay,5/21/2020,Confirmed,4,2,297,20,2020/10/15 13:55:54
Bay,5/22/2020,Confirmed,6,1,303,21,2020/10/15 13:55:54
Bay,5/23/2020,Confirmed,5,0,308,21,2020/10/15 13:55:54
Bay,5/24/2020,Confirmed,3,0,311,21,2020/10/15 13:55:54
Bay,5/25/2020,Confirmed,4,2,315,23,2020/10/15 13:55:54
Bay,5/26/2020,Confirmed,2,0,317,23,2020/10/15 13:55:54
Bay,5/27/2020,Confirmed,0,0,317,23,2020/10/15 13:55:54
Bay,5/28/2020,Confirmed,2,1,319,24,2020/10/15 13:55:54
Bay,5/29/2020,Confirmed,3,0,322,24,2020/10/15 13:55:54
Bay,5/30/2020,Confirmed,6,1,328,25,2020/10/15 13:55:54
Bay,5/31/2020,Confirmed,2,0,330,25,2020/10/15 13:55:54
Bay,6/1/2020,Confirmed,3,0,333,25,2020/10/15 13:55:54
Bay,6/2/2020,Confirmed,3,0,336,25,2020/10/15 13:55:54
Bay,6/3/2020,Confirmed,0,1,336,26,2020/10/15 13:55:54
Bay,6/4/2020,Confirmed,0,0,336,26,2020/10/15 13:55:54
Bay,6/5/2020,Confirmed,1,1,337,27,2020/10/15 13:55:54
Bay,6/6/2020,Confirmed,1,0,338,27,2020/10/15 13:55:54
Bay,6/7/2020,Confirmed,1,0,339,27,2020/10/15 13:55:54
Bay,6/8/2020,Confirmed,3,0,342,27,2020/10/15 13:55:54
Bay,6/9/2020,Confirmed,2,0,344,27,2020/10/15 13:55:54
Bay,6/10/2020,Confirmed,0,1,344,28,2020/10/15 13:55:54
Bay,6/11/2020,Confirmed,1,0,345,28,2020/10/15 13:55:54
Bay,6/12/2020,Confirmed,0,1,345,29,2020/10/15 13:55:54
Bay,6/13/2020,Confirmed,0,0,345,29,2020/10/15 13:55:54
Bay,6/14/2020,Confirmed,0,0,345,29,2020/10/15 13:55:54
Bay,6/15/2020,Confirmed,0,0,345,29,2020/10/15 13:55:54
Bay,6/16/2020,Confirmed,0,0,345,29,2020/10/15 13:55:54
Bay,6/17/2020,Confirmed,0,0,345,29,2020/10/15 13:55:54
Bay,6/18/2020,Confirmed,2,0,347,29,2020/10/15 13:55:54
Bay,6/19/2020,Confirmed,3,0,350,29,2020/10/15 13:55:54
Bay,6/20/2020,Confirmed,0,0,350,29,2020/10/15 13:55:54
Bay,6/21/2020,Confirmed,1,1,351,30,2020/10/15 13:55:54
Bay,6/22/2020,Confirmed,2,0,353,30,2020/10/15 13:55:54
Bay,6/23/2020,Confirmed,1,0,354,30,2020/10/15 13:55:54
Bay,6/24/2020,Confirmed,3,0,357,30,2020/10/15 13:55:54
Bay,6/25/2020,Confirmed,3,0,360,30,2020/10/15 13:55:54
Bay,6/26/2020,Confirmed,1,0,361,30,2020/10/15 13:55:54
Bay,6/27/2020,Confirmed,3,0,364,30,2020/10/15 13:55:54
Bay,6/28/2020,Confirmed,1,0,365,30,2020/10/15 13:55:54
Bay,6/29/2020,Confirmed,4,0,369,30,2020/10/15 13:55:54
Bay,6/30/2020,Confirmed,3,0,372,30,2020/10/15 13:55:54
Bay,7/1/2020,Confirmed,2,0,374,30,2020/10/15 13:55:54
Bay,7/2/2020,Confirmed,2,0,376,30,2020/10/15 13:55:54
Bay,7/3/2020,Confirmed,3,0,379,30,2020/10/15 13:55:54
Bay,7/4/2020,Confirmed,2,0,381,30,2020/10/15 13:55:54
Bay,7/5/2020,Confirmed,6,0,387,30,2020/10/15 13:55:54
Bay,7/6/2020,Confirmed,8,0,395,30,2020/10/15 13:55:54
Bay,7/7/2020,Confirmed,9,1,404,31,2020/10/15 13:55:54
Bay,7/8/2020,Confirmed,10,0,414,31,2020/10/15 13:55:54
Bay,7/9/2020,Confirmed,1,0,415,31,2020/10/15 13:55:54
Bay,7/10/2020,Confirmed,5,0,420,31,2020/10/15 13:55:54
Bay,7/11/2020,Confirmed,5,0,425,31,2020/10/15 13:55:54
Bay,7/12/2020,Confirmed,5,0,430,31,2020/10/15 13:55:54
Bay,7/13/2020,Confirmed,15,0,445,31,2020/10/15 13:55:54
Bay,7/14/2020,Confirmed,11,0,456,31,2020/10/15 13:55:54
Bay,7/15/2020,Confirmed,7,0,463,31,2020/10/15 13:55:54
Bay,7/16/2020,Confirmed,8,0,471,31,2020/10/15 13:55:54
Bay,7/17/2020,Confirmed,2,0,473,31,2020/10/15 13:55:54
Bay,7/18/2020,Confirmed,4,0,477,31,2020/10/15 13:55:54
Bay,7/19/2020,Confirmed,1,0,478,31,2020/10/15 13:55:54
Bay,7/20/2020,Confirmed,4,0,482,31,2020/10/15 13:55:54
Bay,7/21/2020,Confirmed,6,0,488,31,2020/10/15 13:55:54
Bay,7/22/2020,Confirmed,7,0,495,31,2020/10/15 13:55:54
Bay,7/23/2020,Confirmed,5,0,500,31,2020/10/15 13:55:54
Bay,7/24/2020,Confirmed,3,0,503,31,2020/10/15 13:55:54
Bay,7/25/2020,Confirmed,5,0,508,31,2020/10/15 13:55:54
Bay,7/26/2020,Confirmed,2,0,510,31,2020/10/15 13:55:54
Bay,7/27/2020,Confirmed,6,0,516,31,2020/10/15 13:55:54
Bay,7/28/2020,Confirmed,13,0,529,31,2020/10/15 13:55:54
Bay,7/29/2020,Confirmed,18,0,547,31,2020/10/15 13:55:54
Bay,7/30/2020,Confirmed,6,0,553,31,2020/10/15 13:55:54
Bay,7/31/2020,Confirmed,5,0,558,31,2020/10/15 13:55:54
Bay,8/1/2020,Confirmed,5,0,563,31,2020/10/15 13:55:54
Bay,8/2/2020,Confirmed,4,0,567,31,2020/10/15 13:55:54
Bay,8/3/2020,Confirmed,5,0,572,31,2020/10/15 13:55:54
Bay,8/4/2020,Confirmed,6,0,578,31,2020/10/15 13:55:54
Bay,8/5/2020,Confirmed,13,0,591,31,2020/10/15 13:55:54
Bay,8/6/2020,Confirmed,25,0,616,31,2020/10/15 13:55:54
Bay,8/7/2020,Confirmed,6,0,622,31,2020/10/15 13:55:54
Bay,8/8/2020,Confirmed,10,1,632,32,2020/10/15 13:55:54
Bay,8/9/2020,Confirmed,7,1,639,33,2020/10/15 13:55:54
Bay,8/10/2020,Confirmed,9,0,648,33,2020/10/15 13:55:54
Bay,8/11/2020,Confirmed,7,0,655,33,2020/10/15 13:55:54
Bay,8/12/2020,Confirmed,11,0,666,33,2020/10/15 13:55:54
Bay,8/13/2020,Confirmed,8,3,674,36,2020/10/15 13:55:54
Bay,8/14/2020,Confirmed,6,0,680,36,2020/10/15 13:55:54
Bay,8/15/2020,Confirmed,4,0,684,36,2020/10/15 13:55:54
Bay,8/16/2020,Confirmed,6,0,690,36,2020/10/15 13:55:54
Bay,8/17/2020,Confirmed,10,0,700,36,2020/10/15 13:55:54
Bay,8/18/2020,Confirmed,5,1,705,37,2020/10/15 13:55:54
Bay,8/19/2020,Confirmed,6,1,711,38,2020/10/15 13:55:54
Bay,8/20/2020,Confirmed,4,0,715,38,2020/10/15 13:55:54
Bay,8/21/2020,Confirmed,5,2,720,40,2020/10/15 13:55:54
Bay,8/22/2020,Confirmed,4,0,724,40,2020/10/15 13:55:54
Bay,8/23/2020,Confirmed,7,0,731,40,2020/10/15 13:55:54
Bay,8/24/2020,Confirmed,4,0,735,40,2020/10/15 13:55:54
Bay,8/25/2020,Confirmed,8,1,743,41,2020/10/15 13:55:54
Bay,8/26/2020,Confirmed,8,0,751,41,2020/10/15 13:55:54
Bay,8/27/2020,Confirmed,5,0,756,41,2020/10/15 13:55:54
Bay,8/28/2020,Confirmed,5,0,761,41,2020/10/15 13:55:54
Bay,8/29/2020,Confirmed,7,0,768,41,2020/10/15 13:55:54
Bay,8/30/2020,Confirmed,7,0,775,41,2020/10/15 13:55:54
Bay,8/31/2020,Confirmed,13,0,788,41,2020/10/15 13:55:54
Bay,9/1/2020,Confirmed,5,1,793,42,2020/10/15 13:55:54
Bay,9/2/2020,Confirmed,6,0,799,42,2020/10/15 13:55:54
Bay,9/3/2020,Confirmed,6,2,805,44,2020/10/15 13:55:54
Bay,9/4/2020,Confirmed,2,0,807,44,2020/10/15 13:55:54
Bay,9/5/2020,Confirmed,3,1,810,45,2020/10/15 13:55:54
Bay,9/6/2020,Confirmed,3,1,813,46,2020/10/15 13:55:54
Bay,9/7/2020,Confirmed,0,0,813,46,2020/10/15 13:55:54
Bay,9/8/2020,Confirmed,9,0,822,46,2020/10/15 13:55:54
Bay,9/9/2020,Confirmed,9,0,831,46,2020/10/15 13:55:54
Bay,9/10/2020,Confirmed,4,0,835,46,2020/10/15 13:55:54
Bay,9/11/2020,Confirmed,18,0,853,46,2020/10/15 13:55:54
Bay,9/12/2020,Confirmed,0,0,853,46,2020/10/15 13:55:54
Bay,9/13/2020,Confirmed,7,0,860,46,2020/10/15 13:55:54
Bay,9/14/2020,Confirmed,5,2,865,48,2020/10/15 13:55:54
Bay,9/15/2020,Confirmed,14,0,879,48,2020/10/15 13:55:54
Bay,9/16/2020,Confirmed,9,0,888,48,2020/10/15 13:55:54
Bay,9/17/2020,Confirmed,7,0,895,48,2020/10/15 13:55:54
Bay,9/18/2020,Confirmed,9,0,904,48,2020/10/15 13:55:54
Bay,9/19/2020,Confirmed,1,0,905,48,2020/10/15 13:55:54
Bay,9/20/2020,Confirmed,3,0,908,48,2020/10/15 13:55:54
Bay,9/21/2020,Confirmed,6,0,914,48,2020/10/15 13:55:54
Bay,9/22/2020,Confirmed,5,0,919,48,2020/10/15 13:55:54
Bay,9/23/2020,Confirmed,4,1,923,49,2020/10/15 13:55:54
Bay,9/24/2020,Confirmed,5,1,928,50,2020/10/15 13:55:54
Bay,9/25/2020,Confirmed,4,0,932,50,2020/10/15 13:55:54
Bay,9/26/2020,Confirmed,7,0,939,50,2020/10/15 13:55:54
Bay,9/27/2020,Confirmed,3,0,942,50,2020/10/15 13:55:54
Bay,9/28/2020,Confirmed,8,1,950,51,2020/10/15 13:55:54
Bay,9/29/2020,Confirmed,6,1,956,52,2020/10/15 13:55:54
Bay,9/30/2020,Confirmed,6,0,962,52,2020/10/15 13:55:54
Bay,10/1/2020,Confirmed,11,0,973,52,2020/10/15 13:55:54
Bay,10/2/2020,Confirmed,8,0,981,52,2020/10/15 13:55:54
Bay,10/3/2020,Confirmed,6,1,987,53,2020/10/15 13:55:54
Bay,10/4/2020,Confirmed,12,1,999,54,2020/10/15 13:55:54
Bay,10/5/2020,Confirmed,9,1,1008,55,2020/10/15 13:55:54
Bay,10/6/2020,Confirmed,14,0,1022,55,2020/10/15 13:55:54
Bay,10/7/2020,Confirmed,11,0,1033,55,2020/10/15 13:55:54
Bay,10/8/2020,Confirmed,9,0,1042,55,2020/10/15 13:55:54
Bay,10/9/2020,Confirmed,6,0,1048,55,2020/10/15 13:55:54
Bay,10/10/2020,Confirmed,5,0,1053,55,2020/10/15 13:55:54
Bay,10/11/2020,Confirmed,1,0,1054,55,2020/10/15 13:55:54
Bay,10/12/2020,Confirmed,18,0,1072,55,2020/10/15 13:55:54
Bay,10/13/2020,Confirmed,7,0,1079,55,2020/10/15 13:55:54
Bay,10/14/2020,Confirmed,1,0,1080,55,2020/10/15 13:55:54
Bay,10/15/2020,Confirmed,0,0,1080,55,2020/10/15 13:55:54
Benzie,3/1/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/2/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/3/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/4/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/5/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/6/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/7/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/8/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/9/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/10/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
Benzie,3/11/2020,Confirmed,0,0,0,0,2020/10/15 13:55:54
